"sample","virus","uniquely_mapped_reads","multi_mapped_reads","total_mapped_reads","disease","cell_type"
"SRR22753568","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753568","HSV1_KOS","	4","	18","22","Juvenile Dermatomyositis","CD4"
"SRR22753568","HSV2_StrainG","	6","	4","10","Juvenile Dermatomyositis","CD4"
"SRR22753568","KSHV","	9","	3","12","Juvenile Dermatomyositis","CD4"
"SRR22753568","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753569","combined_herpes_viruses","	3","	11","14","Juvenile Dermatomyositis","CD4"
"SRR22753569","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753569","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753569","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753569","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753569","HSV1_KOS","	1","	13","14","Juvenile Dermatomyositis","CD4"
"SRR22753569","HSV2_StrainG","	1","	3","4","Juvenile Dermatomyositis","CD4"
"SRR22753569","KSHV","	6","	2","8","Juvenile Dermatomyositis","CD4"
"SRR22753569","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753570","combined_herpes_viruses","	8","	50","58","Juvenile Dermatomyositis","CD19"
"SRR22753570","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753570","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753570","HHV6B","	2","	1","3","Juvenile Dermatomyositis","CD19"
"SRR22753570","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753570","HSV1_KOS","	12","	74","86","Juvenile Dermatomyositis","CD19"
"SRR22753570","HSV2_StrainG","	1","	1","2","Juvenile Dermatomyositis","CD19"
"SRR22753570","KSHV","	5","	1","6","Juvenile Dermatomyositis","CD19"
"SRR22753570","VZV_Ellen","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753571","combined_herpes_viruses","	10","	81","91","Juvenile Dermatomyositis","CD14"
"SRR22753571","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753571","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753571","HHV6B","	0","	3","3","Juvenile Dermatomyositis","CD14"
"SRR22753571","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753571","HSV1_KOS","	23","	102","125","Juvenile Dermatomyositis","CD14"
"SRR22753571","HSV2_StrainG","	2","	3","5","Juvenile Dermatomyositis","CD14"
"SRR22753571","KSHV","	2","	2","4","Juvenile Dermatomyositis","CD14"
"SRR22753571","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753572","combined_herpes_viruses","	4","	48","52","Juvenile Dermatomyositis","CD4"
"SRR22753572","EBV","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753572","HCMV","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753572","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD4"
"SRR22753572","HHV7","	1","	1","2","Juvenile Dermatomyositis","CD4"
"SRR22753572","HSV1_KOS","	8","	53","61","Juvenile Dermatomyositis","CD4"
"SRR22753572","HSV2_StrainG","	0","	2","2","Juvenile Dermatomyositis","CD4"
"SRR22753572","KSHV","	2","	0","2","Juvenile Dermatomyositis","CD4"
"SRR22753572","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753573","combined_herpes_viruses","	8","	106","114","Juvenile Dermatomyositis","CD19"
"SRR22753573","EBV","	1","	0","1","Juvenile Dermatomyositis","CD19"
"SRR22753573","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753573","HHV6B","	0","	4","4","Juvenile Dermatomyositis","CD19"
"SRR22753573","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753573","HSV1_KOS","	29","	118","147","Juvenile Dermatomyositis","CD19"
"SRR22753573","HSV2_StrainG","	3","	2","5","Juvenile Dermatomyositis","CD19"
"SRR22753573","KSHV","	4","	0","4","Juvenile Dermatomyositis","CD19"
"SRR22753573","VZV_Ellen","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753574","combined_herpes_viruses","	9","	31","40","Juvenile Dermatomyositis","CD14"
"SRR22753574","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753574","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753574","HHV6B","	3","	1","4","Juvenile Dermatomyositis","CD14"
"SRR22753574","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753574","HSV1_KOS","	9","	45","54","Juvenile Dermatomyositis","CD14"
"SRR22753574","HSV2_StrainG","	3","	1","4","Juvenile Dermatomyositis","CD14"
"SRR22753574","KSHV","	0","	1","1","Juvenile Dermatomyositis","CD14"
"SRR22753574","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753575","combined_herpes_viruses","	7","	130","137","Juvenile Dermatomyositis","CD8"
"SRR22753575","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753575","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753575","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753575","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753575","HSV1_KOS","	35","	168","203","Juvenile Dermatomyositis","CD8"
"SRR22753575","HSV2_StrainG","	1","	1","2","Juvenile Dermatomyositis","CD8"
"SRR22753575","KSHV","	1","	4","5","Juvenile Dermatomyositis","CD8"
"SRR22753575","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753576","combined_herpes_viruses","	10","	67","77","Juvenile Dermatomyositis","CD8"
"SRR22753576","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753576","HCMV","	0","	1","1","Juvenile Dermatomyositis","CD8"
"SRR22753576","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753576","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753576","HSV1_KOS","	12","	101","113","Juvenile Dermatomyositis","CD8"
"SRR22753576","HSV2_StrainG","	2","	0","2","Juvenile Dermatomyositis","CD8"
"SRR22753576","KSHV","	2","	1","3","Juvenile Dermatomyositis","CD8"
"SRR22753576","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753577","combined_herpes_viruses","	1","	22","23","Juvenile Dermatomyositis","CD4"
"SRR22753577","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753577","HCMV","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753577","HHV6B","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753577","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753577","HSV1_KOS","	7","	25","32","Juvenile Dermatomyositis","CD4"
"SRR22753577","HSV2_StrainG","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753577","KSHV","	2","	0","2","Juvenile Dermatomyositis","CD4"
"SRR22753577","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753578","combined_herpes_viruses","	38","	629","667","Juvenile Dermatomyositis","CD4"
"SRR22753578","EBV","	16","	0","16","Juvenile Dermatomyositis","CD4"
"SRR22753578","HCMV","	20","	0","20","Juvenile Dermatomyositis","CD4"
"SRR22753578","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753578","HHV7","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753578","HSV1_KOS","	64","	744","808","Juvenile Dermatomyositis","CD4"
"SRR22753578","HSV2_StrainG","	8","	0","8","Juvenile Dermatomyositis","CD4"
"SRR22753578","KSHV","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753578","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753579","combined_herpes_viruses","	0","	2","2","Juvenile Dermatomyositis","PBMC"
"SRR22753579","EBV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753579","HCMV","	0","	1","1","Juvenile Dermatomyositis","PBMC"
"SRR22753579","HHV6B","	0","	1","1","Juvenile Dermatomyositis","PBMC"
"SRR22753579","HHV7","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753579","HSV1_KOS","	0","	1","1","Juvenile Dermatomyositis","PBMC"
"SRR22753579","HSV2_StrainG","	0","	1","1","Juvenile Dermatomyositis","PBMC"
"SRR22753579","KSHV","	0","	2","2","Juvenile Dermatomyositis","PBMC"
"SRR22753579","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753580","combined_herpes_viruses","	6","	69","75","Juvenile Dermatomyositis","CD19"
"SRR22753580","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753580","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753580","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753580","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753580","HSV1_KOS","	17","	97","114","Juvenile Dermatomyositis","CD19"
"SRR22753580","HSV2_StrainG","	2","	1","3","Juvenile Dermatomyositis","CD19"
"SRR22753580","KSHV","	1","	1","2","Juvenile Dermatomyositis","CD19"
"SRR22753580","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753581","combined_herpes_viruses","	5","	63","68","Juvenile Dermatomyositis","CD14"
"SRR22753581","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753581","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753581","HHV6B","	2","	3","5","Juvenile Dermatomyositis","CD14"
"SRR22753581","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753581","HSV1_KOS","	10","	97","107","Juvenile Dermatomyositis","CD14"
"SRR22753581","HSV2_StrainG","	0","	1","1","Juvenile Dermatomyositis","CD14"
"SRR22753581","KSHV","	0","	1","1","Juvenile Dermatomyositis","CD14"
"SRR22753581","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753582","combined_herpes_viruses","	9","	107","116","Juvenile Dermatomyositis","CD8"
"SRR22753582","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753582","HCMV","	1","	0","1","Juvenile Dermatomyositis","CD8"
"SRR22753582","HHV6B","	1","	2","3","Juvenile Dermatomyositis","CD8"
"SRR22753582","HHV7","	1","	0","1","Juvenile Dermatomyositis","CD8"
"SRR22753582","HSV1_KOS","	22","	144","166","Juvenile Dermatomyositis","CD8"
"SRR22753582","HSV2_StrainG","	1","	1","2","Juvenile Dermatomyositis","CD8"
"SRR22753582","KSHV","	0","	1","1","Juvenile Dermatomyositis","CD8"
"SRR22753582","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753583","combined_herpes_viruses","	2","	2","4","Juvenile Dermatomyositis","PBMC"
"SRR22753583","EBV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753583","HCMV","	1","	0","1","Juvenile Dermatomyositis","PBMC"
"SRR22753583","HHV6B","	0","	2","2","Juvenile Dermatomyositis","PBMC"
"SRR22753583","HHV7","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753583","HSV1_KOS","	0","	2","2","Juvenile Dermatomyositis","PBMC"
"SRR22753583","HSV2_StrainG","	0","	1","1","Juvenile Dermatomyositis","PBMC"
"SRR22753583","KSHV","	3","	1","4","Juvenile Dermatomyositis","PBMC"
"SRR22753583","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753584","combined_herpes_viruses","	4","	76","80","Juvenile Dermatomyositis","CD4"
"SRR22753584","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753584","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753584","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD4"
"SRR22753584","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753584","HSV1_KOS","	18","	116","134","Juvenile Dermatomyositis","CD4"
"SRR22753584","HSV2_StrainG","	1","	2","3","Juvenile Dermatomyositis","CD4"
"SRR22753584","KSHV","	0","	1","1","Juvenile Dermatomyositis","CD4"
"SRR22753584","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753585","combined_herpes_viruses","	8","	108","116","Juvenile Dermatomyositis","CD19"
"SRR22753585","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753585","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753585","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753585","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753585","HSV1_KOS","	23","	161","184","Juvenile Dermatomyositis","CD19"
"SRR22753585","HSV2_StrainG","	1","	1","2","Juvenile Dermatomyositis","CD19"
"SRR22753585","KSHV","	1","	3","4","Juvenile Dermatomyositis","CD19"
"SRR22753585","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753586","combined_herpes_viruses","	1","	34","35","Juvenile Dermatomyositis","CD14"
"SRR22753586","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753586","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753586","HHV6B","	1","	1","2","Juvenile Dermatomyositis","CD14"
"SRR22753586","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753586","HSV1_KOS","	8","	51","59","Juvenile Dermatomyositis","CD14"
"SRR22753586","HSV2_StrainG","	1","	1","2","Juvenile Dermatomyositis","CD14"
"SRR22753586","KSHV","	5","	0","5","Juvenile Dermatomyositis","CD14"
"SRR22753586","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753587","combined_herpes_viruses","	1","	35","36","Juvenile Dermatomyositis","CD8"
"SRR22753587","EBV","	1","	0","1","Juvenile Dermatomyositis","CD8"
"SRR22753587","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753587","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753587","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753587","HSV1_KOS","	6","	49","55","Juvenile Dermatomyositis","CD8"
"SRR22753587","HSV2_StrainG","	1","	1","2","Juvenile Dermatomyositis","CD8"
"SRR22753587","KSHV","	1","	0","1","Juvenile Dermatomyositis","CD8"
"SRR22753587","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
